X,Y,OBJECTID,Cod_Denun,Tipo_Hecho,Direccion,Distrito,fecha,FID_JURISD_PNP,COMISARIA,LUGAR
-77.02446314,-12.09458036,2001,4654689,HURTO SIMPLE,"Avenida PASEO DE LA REPUBLICA 3200, SAN ISIDRO",SAN ISIDRO,2014-09-06T14:10:00.000Z,2,SAN ISIDRO,SAN ISIDRO
-77.02446314,-12.09458036,2002,4654934,HURTO SIMPLE,"Avenida PASEO DE LA REPUBLICA 3200, SAN ISIDRO",SAN ISIDRO,2014-11-19T14:10:00.000Z,2,SAN ISIDRO,SAN ISIDRO
-77.02446314,-12.09458036,2003,4662466,HURTO AGRAVADO,"Avenida PASEO DE LA REPUBLICA 3200, SAN ISIDRO",SAN ISIDRO,2014-11-20T22:00:00.000Z,2,SAN ISIDRO,SAN ISIDRO
-77.02446314,-12.09458036,2004,4662466,HURTO AGRAVADO,"Avenida PASEO DE LA REPUBLICA 3200, SAN ISIDRO",SAN ISIDRO,2014-11-20T22:00:00.000Z,2,SAN ISIDRO,SAN ISIDRO
-77.02446314,-12.09458036,2005,4662991,HURTO SIMPLE,"Avenida PASEO DE LA REPUBLICA 3200, SAN ISIDRO",SAN ISIDRO,2014-11-21T15:15:00.000Z,2,SAN ISIDRO,SAN ISIDRO
-77.02446314,-12.09458036,2006,4663424,HURTO SIMPLE,"Avenida PASEO DE LA REPUBLICA 3200, SAN ISIDRO",SAN ISIDRO,2014-11-21T14:30:00.000Z,2,SAN ISIDRO,SAN ISIDRO
-77.02446314,-12.09458036,2007,4676900,HURTO SIMPLE,"Avenida PASEO DE LA REPUBLICA 3200, SAN ISIDRO",SAN ISIDRO,2014-11-24T17:00:00.000Z,2,SAN ISIDRO,SAN ISIDRO
-77.02446314,-12.09458036,2008,4691642,HURTO SIMPLE,"Avenida PASEO DE LA REPUBLICA 3200, SAN ISIDRO",SAN ISIDRO,2014-11-27T20:45:00.000Z,2,SAN ISIDRO,SAN ISIDRO
-77.02446314,-12.09458036,2009,4699967,HURTO SIMPLE,"Avenida PASEO DE LA REPUBLICA 3200, SAN ISIDRO",SAN ISIDRO,2014-11-29T19:00:00.000Z,2,SAN ISIDRO,SAN ISIDRO
-77.02446314,-12.09458036,2010,4708275,HURTO SIMPLE,"Avenida PASEO DE LA REPUBLICA 3200, SAN ISIDRO",SAN ISIDRO,2014-12-01T19:30:00.000Z,2,SAN ISIDRO,SAN ISIDRO
-77.02446314,-12.09458036,2011,4708298,HURTO SIMPLE,"Avenida PASEO DE LA REPUBLICA 3200, SAN ISIDRO",SAN ISIDRO,2014-12-01T19:00:00.000Z,2,SAN ISIDRO,SAN ISIDRO
-77.02446314,-12.09458036,2012,4735070,HURTO SIMPLE,"Avenida PASEO DE LA REPUBLICA 3200, SAN ISIDRO",SAN ISIDRO,2014-12-05T00:00:00.000Z,2,SAN ISIDRO,SAN ISIDRO
-77.02446314,-12.09458036,2013,4748467,HURTO SIMPLE,"Avenida PASEO DE LA REPUBLICA 3200, SAN ISIDRO",SAN ISIDRO,2014-12-11T00:15:00.000Z,2,SAN ISIDRO,SAN ISIDRO
-77.02446314,-12.09458036,2014,4752949,HURTO SIMPLE,"Avenida PASEO DE LA REPUBLICA 3200, SAN ISIDRO",SAN ISIDRO,2014-12-11T16:10:00.000Z,2,SAN ISIDRO,SAN ISIDRO
-77.02446314,-12.09458036,2015,4756601,HURTO SIMPLE,"Avenida PASEO DE LA REPUBLICA 3200, SAN ISIDRO",SAN ISIDRO,2014-12-12T13:00:00.000Z,2,SAN ISIDRO,SAN ISIDRO
-77.02446314,-12.09458036,2016,4757396,HURTO SIMPLE,"Avenida PASEO DE LA REPUBLICA 3200, SAN ISIDRO",SAN ISIDRO,2014-12-12T18:20:00.000Z,2,SAN ISIDRO,SAN ISIDRO
-77.02446314,-12.09458036,2017,4758496,HURTO SIMPLE,"Avenida PASEO DE LA REPUBLICA 3200, SAN ISIDRO",SAN ISIDRO,2014-12-12T22:10:00.000Z,2,SAN ISIDRO,SAN ISIDRO
-77.02446314,-12.09458036,2018,4758566,HURTO SIMPLE,"Avenida PASEO DE LA REPUBLICA 3200, SAN ISIDRO",SAN ISIDRO,2014-12-12T15:00:00.000Z,2,SAN ISIDRO,SAN ISIDRO
-77.02446314,-12.09458036,2019,4761393,HURTO SIMPLE,"Avenida PASEO DE LA REPUBLICA 3200, SAN ISIDRO",SAN ISIDRO,2014-12-10T19:00:00.000Z,2,SAN ISIDRO,SAN ISIDRO
-77.02446314,-12.09458036,2020,4762636,HURTO SIMPLE,"Avenida PASEO DE LA REPUBLICA 3200, SAN ISIDRO",SAN ISIDRO,2014-12-15T20:00:00.000Z,2,SAN ISIDRO,SAN ISIDRO
-77.02446314,-12.09458036,2021,4768905,HURTO SIMPLE,"Avenida PASEO DE LA REPUBLICA 3200, SAN ISIDRO",SAN ISIDRO,2014-12-15T13:00:00.000Z,2,SAN ISIDRO,SAN ISIDRO
-77.02446314,-12.09458036,2022,4768905,HURTO SIMPLE,"Avenida PASEO DE LA REPUBLICA 3200, SAN ISIDRO",SAN ISIDRO,2014-12-15T13:00:00.000Z,2,SAN ISIDRO,SAN ISIDRO
-77.02446314,-12.09458036,2023,4769262,HURTO SIMPLE,"Avenida PASEO DE LA REPUBLICA 3200, SAN ISIDRO",SAN ISIDRO,2014-12-11T21:30:00.000Z,2,SAN ISIDRO,SAN ISIDRO
-77.02446314,-12.09458036,2024,4779632,HURTO SIMPLE,"Avenida PASEO DE LA REPUBLICA 3200, SAN ISIDRO",SAN ISIDRO,2014-12-17T15:00:00.000Z,2,SAN ISIDRO,SAN ISIDRO
-77.02446314,-12.09458036,2025,4789053,HURTO SIMPLE,"Avenida PASEO DE LA REPUBLICA 3200, SAN ISIDRO",SAN ISIDRO,2014-12-11T22:00:00.000Z,2,SAN ISIDRO,SAN ISIDRO
-77.02446314,-12.09458036,2026,4793211,HURTO SIMPLE,"Avenida PASEO DE LA REPUBLICA 3200, SAN ISIDRO",SAN ISIDRO,2014-12-20T21:30:00.000Z,2,SAN ISIDRO,SAN ISIDRO
-77.02446314,-12.09458036,2027,4801442,HURTO SIMPLE,"Avenida PASEO DE LA REPUBLICA 3200, SAN ISIDRO",SAN ISIDRO,2014-12-22T20:00:00.000Z,2,SAN ISIDRO,SAN ISIDRO
-77.02446314,-12.09458036,2028,4811265,HURTO SIMPLE,"Avenida PASEO DE LA REPUBLICA 3200, SAN ISIDRO",SAN ISIDRO,2014-12-05T21:00:00.000Z,2,SAN ISIDRO,SAN ISIDRO
-77.02446314,-12.09458036,2029,4811265,HURTO SIMPLE,"Avenida PASEO DE LA REPUBLICA 3200, SAN ISIDRO",SAN ISIDRO,2014-12-05T21:00:00.000Z,2,SAN ISIDRO,SAN ISIDRO
-77.02446314,-12.09458036,2030,4817588,HURTO SIMPLE,"Avenida PASEO DE LA REPUBLICA 3200, SAN ISIDRO",SAN ISIDRO,2014-12-26T22:30:00.000Z,2,SAN ISIDRO,SAN ISIDRO
-77.02446314,-12.09458036,2031,4817588,HURTO SIMPLE,"Avenida PASEO DE LA REPUBLICA 3200, SAN ISIDRO",SAN ISIDRO,2014-12-26T22:30:00.000Z,2,SAN ISIDRO,SAN ISIDRO
-77.02446314,-12.09458036,2032,4834549,HURTO SIMPLE,"Avenida PASEO DE LA REPUBLICA 3200, SAN ISIDRO",SAN ISIDRO,2014-12-30T20:30:00.000Z,2,SAN ISIDRO,SAN ISIDRO
-77.02446314,-12.09458036,2033,4834549,HURTO SIMPLE,"Avenida PASEO DE LA REPUBLICA 3200, SAN ISIDRO",SAN ISIDRO,2014-12-30T20:30:00.000Z,2,SAN ISIDRO,SAN ISIDRO
-77.02446314,-12.09458036,2034,4838282,HURTO SIMPLE,"Avenida PASEO DE LA REPUBLICA 3200, SAN ISIDRO",SAN ISIDRO,2014-12-31T17:30:00.000Z,2,SAN ISIDRO,SAN ISIDRO
-77.02446314,-12.09458036,2035,4854265,HURTO SIMPLE,"Avenida PASEO DE LA REPUBLICA 3200, SAN ISIDRO",SAN ISIDRO,2014-12-28T19:30:00.000Z,2,SAN ISIDRO,SAN ISIDRO
-77.02446314,-12.09458036,2036,3610951,HURTO SIMPLE,"Avenida PASEO DE LA REPUBLICA 3200, SAN ISIDRO",SAN ISIDRO,2014-03-16T20:25:00.000Z,2,SAN ISIDRO,SAN ISIDRO
-77.02446314,-12.09458036,2037,3625873,HURTO SIMPLE,"Avenida PASEO DE LA REPUBLICA 3200, SAN ISIDRO",SAN ISIDRO,2014-03-20T21:45:00.000Z,2,SAN ISIDRO,SAN ISIDRO
-77.02446314,-12.09458036,2038,3625873,HURTO SIMPLE,"Avenida PASEO DE LA REPUBLICA 3200, SAN ISIDRO",SAN ISIDRO,2014-03-20T21:45:00.000Z,2,SAN ISIDRO,SAN ISIDRO
-77.02446314,-12.09458036,2039,3633273,HURTO SIMPLE,"Avenida PASEO DE LA REPUBLICA 3200, SAN ISIDRO",SAN ISIDRO,2014-03-21T14:35:00.000Z,2,SAN ISIDRO,SAN ISIDRO
-77.02446314,-12.09458036,2040,3636297,HURTO SIMPLE,"Avenida PASEO DE LA REPUBLICA 3200, SAN ISIDRO",SAN ISIDRO,2014-03-22T18:00:00.000Z,2,SAN ISIDRO,SAN ISIDRO
-77.02446314,-12.09458036,2041,3652126,HURTO SIMPLE,"Avenida PASEO DE LA REPUBLICA 3200, SAN ISIDRO",SAN ISIDRO,2014-03-26T21:00:00.000Z,2,SAN ISIDRO,SAN ISIDRO
-77.02446314,-12.09458036,2042,3652167,HURTO SIMPLE,"Avenida PASEO DE LA REPUBLICA 3200, SAN ISIDRO",SAN ISIDRO,2014-03-26T21:20:00.000Z,2,SAN ISIDRO,SAN ISIDRO
-77.02446314,-12.09458036,2043,3660795,HURTO SIMPLE,"Avenida PASEO DE LA REPUBLICA 3200, SAN ISIDRO",SAN ISIDRO,2014-03-26T22:15:00.000Z,2,SAN ISIDRO,SAN ISIDRO
-77.02446314,-12.09458036,2044,3660795,HURTO SIMPLE,"Avenida PASEO DE LA REPUBLICA 3200, SAN ISIDRO",SAN ISIDRO,2014-03-26T22:15:00.000Z,2,SAN ISIDRO,SAN ISIDRO
-77.02446314,-12.09458036,2045,3663474,HURTO SIMPLE,"Avenida PASEO DE LA REPUBLICA 3200, SAN ISIDRO",SAN ISIDRO,2014-03-29T17:00:00.000Z,2,SAN ISIDRO,SAN ISIDRO
-77.02446314,-12.09458036,2046,3675503,HURTO SIMPLE,"Avenida PASEO DE LA REPUBLICA 3200, SAN ISIDRO",SAN ISIDRO,2014-04-01T13:20:00.000Z,2,SAN ISIDRO,SAN ISIDRO
-77.02446314,-12.09458036,2047,3675503,HURTO SIMPLE,"Avenida PASEO DE LA REPUBLICA 3200, SAN ISIDRO",SAN ISIDRO,2014-04-01T13:20:00.000Z,2,SAN ISIDRO,SAN ISIDRO
-77.02446314,-12.09458036,2048,3679286,HURTO SIMPLE,"Avenida PASEO DE LA REPUBLICA 3200, SAN ISIDRO",SAN ISIDRO,2014-04-02T18:30:00.000Z,2,SAN ISIDRO,SAN ISIDRO
-77.02446314,-12.09458036,2049,3684269,HURTO SIMPLE,"Avenida PASEO DE LA REPUBLICA 3200, SAN ISIDRO",SAN ISIDRO,2014-04-03T21:30:00.000Z,2,SAN ISIDRO,SAN ISIDRO
-77.02446314,-12.09458036,2050,3684286,HURTO SIMPLE,"Avenida PASEO DE LA REPUBLICA 3200, SAN ISIDRO",SAN ISIDRO,2014-04-03T20:55:00.000Z,2,SAN ISIDRO,SAN ISIDRO
-77.02446314,-12.09458036,2051,3684294,HURTO SIMPLE,"Avenida PASEO DE LA REPUBLICA 3200, SAN ISIDRO",SAN ISIDRO,2014-04-03T19:55:00.000Z,2,SAN ISIDRO,SAN ISIDRO
-77.02446314,-12.09458036,2052,3687433,HURTO SIMPLE,"Avenida PASEO DE LA REPUBLICA 3200, SAN ISIDRO",SAN ISIDRO,2014-04-03T15:30:00.000Z,2,SAN ISIDRO,SAN ISIDRO
-77.02446314,-12.09458036,2053,3703220,HURTO AGRAVADO,"Avenida PASEO DE LA REPUBLICA 3200, SAN ISIDRO",SAN ISIDRO,2014-04-08T21:20:00.000Z,2,SAN ISIDRO,SAN ISIDRO
-77.02446314,-12.09458036,2054,3710206,HURTO SIMPLE,"Avenida PASEO DE LA REPUBLICA 3200, SAN ISIDRO",SAN ISIDRO,2014-03-21T18:00:00.000Z,2,SAN ISIDRO,SAN ISIDRO
-77.02446314,-12.09458036,2055,3734166,HURTO SIMPLE,"Avenida PASEO DE LA REPUBLICA 3200, SAN ISIDRO",SAN ISIDRO,2014-04-16T15:45:00.000Z,2,SAN ISIDRO,SAN ISIDRO
-77.02446314,-12.09458036,2056,3735321,HURTO SIMPLE,"Avenida PASEO DE LA REPUBLICA 3200, SAN ISIDRO",SAN ISIDRO,2014-04-16T19:45:00.000Z,2,SAN ISIDRO,SAN ISIDRO
-77.02446314,-12.09458036,2057,3735321,HURTO SIMPLE,"Avenida PASEO DE LA REPUBLICA 3200, SAN ISIDRO",SAN ISIDRO,2014-04-16T19:45:00.000Z,2,SAN ISIDRO,SAN ISIDRO
-77.02446314,-12.09458036,2058,3736842,HURTO SIMPLE,"Avenida PASEO DE LA REPUBLICA 3200, SAN ISIDRO",SAN ISIDRO,2014-04-15T16:00:00.000Z,2,SAN ISIDRO,SAN ISIDRO
-77.02446314,-12.09458036,2059,3736929,HURTO SIMPLE,"Avenida PASEO DE LA REPUBLICA 3200, SAN ISIDRO",SAN ISIDRO,2014-04-15T17:20:00.000Z,2,SAN ISIDRO,SAN ISIDRO
-77.02446314,-12.09458036,2060,3739840,HURTO SIMPLE,"Avenida PASEO DE LA REPUBLICA 3200, SAN ISIDRO",SAN ISIDRO,2014-04-17T22:50:00.000Z,2,SAN ISIDRO,SAN ISIDRO
-77.02446314,-12.09458036,2061,3740711,HURTO SIMPLE,"Avenida PASEO DE LA REPUBLICA 3200, SAN ISIDRO",SAN ISIDRO,2014-04-17T22:20:00.000Z,2,SAN ISIDRO,SAN ISIDRO
-77.02446314,-12.09458036,2062,3752184,HURTO SIMPLE,"Avenida PASEO DE LA REPUBLICA 3200, SAN ISIDRO",SAN ISIDRO,2014-04-22T09:00:00.000Z,2,SAN ISIDRO,SAN ISIDRO
-77.02446314,-12.09458036,2063,3761217,HURTO SIMPLE,"Avenida PASEO DE LA REPUBLICA 3200, SAN ISIDRO",SAN ISIDRO,2014-04-24T14:30:00.000Z,2,SAN ISIDRO,SAN ISIDRO
-77.02446314,-12.09458036,2064,3762224,HURTO SIMPLE,"Avenida PASEO DE LA REPUBLICA 3200, SAN ISIDRO",SAN ISIDRO,2014-04-24T20:00:00.000Z,2,SAN ISIDRO,SAN ISIDRO
-77.02446314,-12.09458036,2065,3762260,HURTO SIMPLE,"Avenida PASEO DE LA REPUBLICA 3200, SAN ISIDRO",SAN ISIDRO,2014-04-24T20:20:00.000Z,2,SAN ISIDRO,SAN ISIDRO
-77.02446314,-12.09458036,2066,3762370,HURTO SIMPLE,"Avenida PASEO DE LA REPUBLICA 3200, SAN ISIDRO",SAN ISIDRO,2014-04-24T19:00:00.000Z,2,SAN ISIDRO,SAN ISIDRO
-77.02446314,-12.09458036,2067,3764254,HURTO SIMPLE,"Avenida PASEO DE LA REPUBLICA 3200, SAN ISIDRO",SAN ISIDRO,2014-04-24T15:30:00.000Z,2,SAN ISIDRO,SAN ISIDRO
-77.02446314,-12.09458036,2068,3771538,HURTO SIMPLE,"Avenida PASEO DE LA REPUBLICA 3200, SAN ISIDRO",SAN ISIDRO,2014-04-29T19:30:00.000Z,2,SAN ISIDRO,SAN ISIDRO
-77.02446314,-12.09458036,2069,3775196,HURTO SIMPLE,"Avenida PASEO DE LA REPUBLICA 3200, SAN ISIDRO",SAN ISIDRO,2014-04-28T15:00:00.000Z,2,SAN ISIDRO,SAN ISIDRO
-77.02446314,-12.09458036,2070,3785884,HURTO SIMPLE,"Avenida PASEO DE LA REPUBLICA 3200, SAN ISIDRO",SAN ISIDRO,2014-04-30T22:10:00.000Z,2,SAN ISIDRO,SAN ISIDRO
-77.02446314,-12.09458036,2071,3802883,HURTO AGRAVADO,"Avenida PASEO DE LA REPUBLICA 3200, SAN ISIDRO",SAN ISIDRO,2014-05-05T20:10:00.000Z,2,SAN ISIDRO,SAN ISIDRO
-77.02446314,-12.09458036,2072,3802932,HURTO AGRAVADO,"Avenida PASEO DE LA REPUBLICA 3200, SAN ISIDRO",SAN ISIDRO,2014-05-05T22:30:00.000Z,2,SAN ISIDRO,SAN ISIDRO
-77.02446314,-12.09458036,2073,3806846,HURTO SIMPLE,"Avenida PASEO DE LA REPUBLICA 3200, SAN ISIDRO",SAN ISIDRO,2014-05-06T15:00:00.000Z,2,SAN ISIDRO,SAN ISIDRO
-77.02446314,-12.09458036,2074,3811983,HURTO SIMPLE,"Avenida PASEO DE LA REPUBLICA 3200, SAN ISIDRO",SAN ISIDRO,2014-05-07T16:00:00.000Z,2,SAN ISIDRO,SAN ISIDRO
-77.02446314,-12.09458036,2075,3811983,HURTO SIMPLE,"Avenida PASEO DE LA REPUBLICA 3200, SAN ISIDRO",SAN ISIDRO,2014-05-07T16:00:00.000Z,2,SAN ISIDRO,SAN ISIDRO
-77.02446314,-12.09458036,2076,3815590,HURTO SIMPLE,"Avenida PASEO DE LA REPUBLICA 3200, SAN ISIDRO",SAN ISIDRO,2014-05-08T13:40:00.000Z,2,SAN ISIDRO,SAN ISIDRO
-77.02446314,-12.09458036,2077,3816489,HURTO SIMPLE,"Avenida PASEO DE LA REPUBLICA 3200, SAN ISIDRO",SAN ISIDRO,2014-05-08T20:00:00.000Z,2,SAN ISIDRO,SAN ISIDRO
-77.02446314,-12.09458036,2078,3822565,HURTO AGRAVADO,"Avenida PASEO DE LA REPUBLICA 3200, SAN ISIDRO",SAN ISIDRO,2014-05-10T13:30:00.000Z,2,SAN ISIDRO,SAN ISIDRO
-77.00595758,-12.09470214,2079,4106488,HURTO SIMPLE,"Avenida LAS ARTES  SUR 100, SAN BORJA",SAN BORJA,2014-07-19T14:25:00.000Z,3,SAN BORJA,SAN BORJA
-77.00595758,-12.09470214,2080,4317289,ROBO AGRAVADO A MANO ARMADA,"Avenida LAS ARTES  SUR 100, SAN BORJA",SAN BORJA,2014-09-07T03:00:00.000Z,3,SAN BORJA,SAN BORJA
-77.04729535,-12.09438259,2081,4410637,ROBO AGRAVADO A MANO ARMADA,"Calle LAS FLORES  300, SAN ISIDRO",SAN ISIDRO,2014-09-27T23:50:00.000Z,1,ORRANTIA DEL MAR,"MAGDALENA DEL MAR, SAN ISIDRO"
-77.04729535,-12.09438259,2082,3954487,HURTO SIMPLE,"Calle LAS FLORES  300, SAN ISIDRO",SAN ISIDRO,2014-06-09T10:30:00.000Z,1,ORRANTIA DEL MAR,"MAGDALENA DEL MAR, SAN ISIDRO"
-77.0332415,-12.09444023,2083,3838531,HURTO AGRAVADO EN CASA HABITADA,"Calle MANUEL BAÑON 100, SAN ISIDRO",SAN ISIDRO,2014-05-14T21:00:00.000Z,2,SAN ISIDRO,SAN ISIDRO
-77.00281494,-12.09464256,2084,3524382,HURTO AGRAVADO,"Avenida AVIACION 2700, SAN BORJA",SAN BORJA,2014-02-18T17:00:00.000Z,3,SAN BORJA,SAN BORJA
-77.00281494,-12.09464256,2085,3562426,HURTO SIMPLE,"Avenida AVIACION 2700, SAN BORJA",SAN BORJA,2014-03-03T18:00:00.000Z,3,SAN BORJA,SAN BORJA
-77.00281494,-12.09464256,2086,4131336,HURTO SIMPLE,"Avenida AVIACION 2700, SAN BORJA",SAN BORJA,2014-07-25T05:30:00.000Z,3,SAN BORJA,SAN BORJA
-77.00281494,-12.09464256,2087,4700857,ROBO,"Avenida AVIACION 2700, SAN BORJA",SAN BORJA,2014-11-28T19:30:00.000Z,3,SAN BORJA,SAN BORJA
-77.00584427,-12.09461826,2088,3564679,HURTO SIMPLE,"Avenida SAN BORJA NORTE 400, SAN BORJA",SAN BORJA,2014-02-27T05:10:00.000Z,3,SAN BORJA,SAN BORJA
-77.00584427,-12.09461826,2089,4267717,HURTO AGRAVADO,"Avenida SAN BORJA NORTE 400, SAN BORJA",SAN BORJA,2014-08-26T18:30:00.000Z,3,SAN BORJA,SAN BORJA
-77.02581494,-12.09445989,2090,4129640,HURTO SIMPLE,"Parque AGUSTIN GUTIERREZ 800, SAN ISIDRO",SAN ISIDRO,2014-07-24T21:00:00.000Z,2,SAN ISIDRO,SAN ISIDRO
-77.029815,-12.09441448,2091,4345958,HURTO SIMPLE,"Calle ANDRES REYES  200, SAN ISIDRO",SAN ISIDRO,2014-09-13T13:13:00.000Z,2,SAN ISIDRO,SAN ISIDRO
-77.00248562,-12.09456825,2092,3419151,HURTO AGRAVADO,"Avenida SAN BORJA NORTE 600, SAN BORJA",SAN BORJA,2014-01-25T01:30:00.000Z,3,SAN BORJA,SAN BORJA
-77.03402411,-12.09432958,2093,3355012,ROBO,"Calle SANTA LUISA 100, SAN ISIDRO",SAN ISIDRO,2014-01-06T19:00:00.000Z,2,SAN ISIDRO,SAN ISIDRO
-77.03402411,-12.09432958,2094,4152963,HURTO AGRAVADO,"Calle SANTA LUISA 100, SAN ISIDRO",SAN ISIDRO,2014-07-31T16:40:00.000Z,2,SAN ISIDRO,SAN ISIDRO
-77.00419955,-12.09452139,2095,3391335,ROBO,"Avenida SAN BORJA NORTE 500, SAN BORJA",SAN BORJA,2014-01-16T20:30:00.000Z,3,SAN BORJA,SAN BORJA
-77.00419955,-12.09452139,2096,4115289,ROBO,"Avenida SAN BORJA NORTE 500, SAN BORJA",SAN BORJA,2014-07-21T19:40:00.000Z,3,SAN BORJA,SAN BORJA
-77.00419955,-12.09452139,2097,4525779,ROBO AGRAVADO A MANO ARMADA,"Avenida SAN BORJA NORTE 500, SAN BORJA",SAN BORJA,2014-10-22T10:30:00.000Z,3,SAN BORJA,SAN BORJA
-76.99308538,-12.09459297,2098,4689896,HURTO DE VEHICULO,"Calle LOPEZ DE  AYALA 1600, SAN BORJA",SAN BORJA,2014-11-27T13:00:00.000Z,3,SAN BORJA,SAN BORJA
-77.01919016,-12.09438333,2099,4178088,HURTO SIMPLE,"Calle CARRIQUIRI  300, SAN ISIDRO",SAN ISIDRO,2014-08-06T14:30:00.000Z,2,SAN ISIDRO,SAN ISIDRO
-77.02899493,-12.09430371,2100,4532123,HURTO SIMPLE,"Calle ANDRES REYES  300, SAN ISIDRO",SAN ISIDRO,2014-10-23T15:00:00.000Z,2,SAN ISIDRO,SAN ISIDRO
-77.03401568,-12.09421886,2101,4250433,HURTO SIMPLE,"Calle MANUEL BAÑON  200, SAN ISIDRO",SAN ISIDRO,2014-08-22T16:30:00.000Z,2,SAN ISIDRO,SAN ISIDRO
-77.02517209,-12.09428143,2102,4246603,HURTO SIMPLE,"Calle LAS BEGONIAS 600, SAN ISIDRO",SAN ISIDRO,2014-08-21T13:30:00.000Z,2,SAN ISIDRO,SAN ISIDRO
-77.02517209,-12.09428143,2103,4055769,HURTO SIMPLE,"Calle LAS BEGONIAS 600, SAN ISIDRO",SAN ISIDRO,2014-07-07T12:00:00.000Z,2,SAN ISIDRO,SAN ISIDRO
-77.02517209,-12.09428143,2104,4248108,HURTO SIMPLE,"Calle LAS BEGONIAS 600, SAN ISIDRO",SAN ISIDRO,2014-08-22T10:55:00.000Z,2,SAN ISIDRO,SAN ISIDRO
-77.01002441,-12.09435364,2105,4822770,ROBO,"Avenida DEL PARQUE 900, SAN BORJA",SAN BORJA,2014-12-28T23:20:00.000Z,3,SAN BORJA,SAN BORJA
-77.04502523,-12.09406267,2106,4681411,HURTO AGRAVADO,"Calle LOS NOGALES 300, SAN ISIDRO",SAN ISIDRO,2014-11-25T09:45:00.000Z,1,ORRANTIA DEL MAR,"MAGDALENA DEL MAR, SAN ISIDRO"
-77.04502523,-12.09406267,2107,4736438,HURTO SIMPLE,"Calle LOS NOGALES 300, SAN ISIDRO",SAN ISIDRO,2014-11-15T22:00:00.000Z,1,ORRANTIA DEL MAR,"MAGDALENA DEL MAR, SAN ISIDRO"
-76.98587213,-12.0944713,2108,3659475,HURTO AGRAVADO,"Avenida VELASCO ASTETE 300, SAN BORJA",SAN BORJA,2014-03-04T09:00:00.000Z,3,SAN BORJA,SAN BORJA
-76.98587213,-12.0944713,2109,3994362,HURTO SIMPLE,"Avenida VELASCO ASTETE 300, SAN BORJA",SAN BORJA,2014-06-22T19:25:00.000Z,3,SAN BORJA,SAN BORJA
-77.03457487,-12.09408982,2110,4659581,ROBO AGRAVADO A MANO ARMADA,"Calle BAÑON  400, SAN ISIDRO",SAN ISIDRO,2014-11-20T19:25:00.000Z,2,SAN ISIDRO,SAN ISIDRO
-77.03496949,-12.09408042,2111,3724724,HURTO SIMPLE,"Avenida CAMINO REAL  100, SAN ISIDRO",SAN ISIDRO,2014-04-13T18:44:00.000Z,2,SAN ISIDRO,SAN ISIDRO
-77.03496949,-12.09408042,2112,4397864,HURTO SIMPLE,"Avenida CAMINO REAL  100, SAN ISIDRO",SAN ISIDRO,2014-09-25T04:30:00.000Z,2,SAN ISIDRO,SAN ISIDRO
-77.03499578,-12.09405758,2113,3510193,HURTO SIMPLE,"Avenida JORGE BASADRE 300, SAN ISIDRO",SAN ISIDRO,2014-02-18T16:50:00.000Z,2,SAN ISIDRO,SAN ISIDRO
-77.03499578,-12.09405758,2114,4800432,HURTO AGRAVADO,"Avenida JORGE BASADRE 300, SAN ISIDRO",SAN ISIDRO,2014-12-22T18:30:00.000Z,2,SAN ISIDRO,SAN ISIDRO
-77.00999439,-12.09419486,2115,3992737,HURTO SIMPLE,"Avenida GUARDIA CIVIL 2000, SAN BORJA",SAN BORJA,2014-06-22T21:55:00.000Z,2,SAN ISIDRO,SAN ISIDRO
-77.02422394,-12.09407974,2116,4193870,HURTO SIMPLE,"Avenida PASEO DE LA REPUBLICA 3100, SAN ISIDRO",SAN ISIDRO,2014-06-30T19:30:00.000Z,2,SAN ISIDRO,SAN ISIDRO
-77.02422394,-12.09407974,2117,4505305,HURTO SIMPLE,"Avenida PASEO DE LA REPUBLICA 3100, SAN ISIDRO",SAN ISIDRO,2014-10-17T16:05:00.000Z,2,SAN ISIDRO,SAN ISIDRO
-77.02422394,-12.09407974,2118,4629237,HURTO SIMPLE,"Avenida PASEO DE LA REPUBLICA 3100, SAN ISIDRO",SAN ISIDRO,2014-11-06T14:30:00.000Z,2,SAN ISIDRO,SAN ISIDRO
-77.02422394,-12.09407974,2119,3805659,HURTO SIMPLE,"Avenida PASEO DE LA REPUBLICA 3100, SAN ISIDRO",SAN ISIDRO,2014-05-06T14:15:00.000Z,2,SAN ISIDRO,SAN ISIDRO
-77.02669455,-12.09405276,2120,4145860,HURTO SIMPLE,"Calle RIVERA NAVARRETE  700, SAN ISIDRO",SAN ISIDRO,2014-07-30T09:00:00.000Z,2,SAN ISIDRO,SAN ISIDRO
-77.04392553,-12.09390256,2121,3757251,HURTO SIMPLE,"Calle LOS CEDROS  300, SAN ISIDRO",SAN ISIDRO,2014-04-23T19:15:00.000Z,1,ORRANTIA DEL MAR,"MAGDALENA DEL MAR, SAN ISIDRO"
-77.01017682,-12.09413723,2122,4700080,HURTO SIMPLE,"Avenida GUARDIA  CIVIL 500, SAN ISIDRO",SAN ISIDRO,2014-11-30T01:00:00.000Z,2,SAN ISIDRO,SAN ISIDRO
-77.05714128,-12.09373711,2123,4555532,HURTO SIMPLE,"Avenida JAVIER PRADO OESTE 2500, SAN ISIDRO",SAN ISIDRO,2014-07-14T10:00:00.000Z,1,ORRANTIA DEL MAR,"MAGDALENA DEL MAR, SAN ISIDRO"
